run_accession,study_accession,sample_accession,secondary_sample_accession,experiment_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp
SRR17179119,PRJNA787062,SAMN23768654,SRS11267594,SRX13362721,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/019/SRR17179119/SRR17179119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/019/SRR17179119/SRR17179119_2.fastq.gz,NA,NA
SRR17179346,PRJNA787062,SAMN23768679,SRS11267368,SRX13362494,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/046/SRR17179346/SRR17179346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/046/SRR17179346/SRR17179346_2.fastq.gz,NA,NA
SRR17179127,PRJNA787062,SAMN23768653,SRS11267587,SRX13362713,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/027/SRR17179127/SRR17179127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/027/SRR17179127/SRR17179127_2.fastq.gz,NA,NA
SRR17179349,PRJNA787062,SAMN23768677,SRS11267365,SRX13362491,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/049/SRR17179349/SRR17179349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/049/SRR17179349/SRR17179349_2.fastq.gz,NA,NA
SRR17179128,PRJNA787062,SAMN23768699,SRS11267586,SRX13362712,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/028/SRR17179128/SRR17179128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/028/SRR17179128/SRR17179128_2.fastq.gz,NA,NA
SRR17179132,PRJNA787062,SAMN23768624,SRS11267583,SRX13362708,550,Enterobacter cloacae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/032/SRR17179132/SRR17179132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/032/SRR17179132/SRR17179132_2.fastq.gz,NA,NA
SRR17179355,PRJNA787062,SAMN23768675,SRS11267359,SRX13362485,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/055/SRR17179355/SRR17179355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/055/SRR17179355/SRR17179355_2.fastq.gz,NA,NA
SRR17179134,PRJNA787062,SAMN23768746,SRS11267581,SRX13362706,571,Klebsiella oxytoca,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/034/SRR17179134/SRR17179134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/034/SRR17179134/SRR17179134_2.fastq.gz,NA,NA
SRR17179357,PRJNA787062,SAMN23768788,SRS11267357,SRX13362483,61646,Lelliottia amnigena,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/057/SRR17179357/SRR17179357_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/057/SRR17179357/SRR17179357_2.fastq.gz,NA,NA
SRR17179138,PRJNA787062,SAMN23768742,SRS11267576,SRX13362702,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/038/SRR17179138/SRR17179138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/038/SRR17179138/SRR17179138_2.fastq.gz,NA,NA
SRR17179364,PRJNA787062,SAMN23768785,SRS11267350,SRX13362476,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/064/SRR17179364/SRR17179364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/064/SRR17179364/SRR17179364_2.fastq.gz,NA,NA
SRR17179151,PRJNA787062,SAMN23768731,SRS11267563,SRX13362689,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/051/SRR17179151/SRR17179151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/051/SRR17179151/SRR17179151_2.fastq.gz,NA,NA
SRR17179155,PRJNA787062,SAMN23768728,SRS11267559,SRX13362685,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/055/SRR17179155/SRR17179155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/055/SRR17179155/SRR17179155_2.fastq.gz,NA,NA
SRR17179370,PRJNA787062,SAMN23768669,SRS11267344,SRX13362470,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/070/SRR17179370/SRR17179370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/070/SRR17179370/SRR17179370_2.fastq.gz,NA,NA
SRR17179156,PRJNA787062,SAMN23768727,SRS11267558,SRX13362684,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/056/SRR17179156/SRR17179156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/056/SRR17179156/SRR17179156_2.fastq.gz,NA,NA
SRR17179161,PRJNA787062,SAMN23768648,SRS11267552,SRX13362679,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/061/SRR17179161/SRR17179161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/061/SRR17179161/SRR17179161_2.fastq.gz,NA,NA
SRR17179372,PRJNA787062,SAMN23768668,SRS11267342,SRX13362468,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/072/SRR17179372/SRR17179372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/072/SRR17179372/SRR17179372_2.fastq.gz,NA,NA
SRR17179162,PRJNA787062,SAMN23768901,SRS11267553,SRX13362678,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/062/SRR17179162/SRR17179162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/062/SRR17179162/SRR17179162_2.fastq.gz,NA,NA
SRR17179164,PRJNA787062,SAMN23768899,SRS11267550,SRX13362676,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/064/SRR17179164/SRR17179164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/064/SRR17179164/SRR17179164_2.fastq.gz,NA,NA
SRR17179373,PRJNA787062,SAMN23768710,SRS11267341,SRX13362467,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/073/SRR17179373/SRR17179373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/073/SRR17179373/SRR17179373_2.fastq.gz,NA,NA
SRR17179167,PRJNA787062,SAMN23768642,SRS11267547,SRX13362673,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/067/SRR17179167/SRR17179167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/067/SRR17179167/SRR17179167_2.fastq.gz,NA,NA
SRR17179374,PRJNA787062,SAMN23768726,SRS11267340,SRX13362466,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/074/SRR17179374/SRR17179374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/074/SRR17179374/SRR17179374_2.fastq.gz,NA,NA
SRR17179169,PRJNA787062,SAMN23768895,SRS11267545,SRX13362671,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/069/SRR17179169/SRR17179169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/069/SRR17179169/SRR17179169_2.fastq.gz,NA,NA
SRR17179378,PRJNA787062,SAMN23768666,SRS11267336,SRX13362462,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/078/SRR17179378/SRR17179378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/078/SRR17179378/SRR17179378_2.fastq.gz,NA,NA
SRR17179170,PRJNA787062,SAMN23768894,SRS11267544,SRX13362670,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/070/SRR17179170/SRR17179170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/070/SRR17179170/SRR17179170_2.fastq.gz,NA,NA
SRR17179381,PRJNA787062,SAMN23768665,SRS11267333,SRX13362459,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/081/SRR17179381/SRR17179381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/081/SRR17179381/SRR17179381_2.fastq.gz,NA,NA
SRR17179175,PRJNA787062,SAMN23768889,SRS11267539,SRX13362665,550,Enterobacter cloacae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/075/SRR17179175/SRR17179175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/075/SRR17179175/SRR17179175_2.fastq.gz,NA,NA
SRR17179382,PRJNA787062,SAMN23768778,SRS11267332,SRX13362458,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/082/SRR17179382/SRR17179382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/082/SRR17179382/SRR17179382_2.fastq.gz,NA,NA
SRR17179176,PRJNA787062,SAMN23768888,SRS11267538,SRX13362664,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/076/SRR17179176/SRR17179176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/076/SRR17179176/SRR17179176_2.fastq.gz,NA,NA
SRR17179384,PRJNA787062,SAMN23768664,SRS11267330,SRX13362456,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/084/SRR17179384/SRR17179384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/084/SRR17179384/SRR17179384_2.fastq.gz,NA,NA
SRR17179180,PRJNA787062,SAMN23768885,SRS11267534,SRX13362660,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/080/SRR17179180/SRR17179180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/080/SRR17179180/SRR17179180_2.fastq.gz,NA,NA
SRR17179388,PRJNA787062,SAMN23768776,SRS11267326,SRX13362452,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/088/SRR17179388/SRR17179388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/088/SRR17179388/SRR17179388_2.fastq.gz,NA,NA
SRR17179181,PRJNA787062,SAMN23768884,SRS11267533,SRX13362659,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/081/SRR17179181/SRR17179181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/081/SRR17179181/SRR17179181_2.fastq.gz,NA,NA
SRR17179182,PRJNA787062,SAMN23768883,SRS11267532,SRX13362658,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/082/SRR17179182/SRR17179182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/082/SRR17179182/SRR17179182_2.fastq.gz,NA,NA
SRR17179393,PRJNA787062,SAMN23768660,SRS11267321,SRX13362447,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/093/SRR17179393/SRR17179393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/093/SRR17179393/SRR17179393_2.fastq.gz,NA,NA
SRR17179184,PRJNA787062,SAMN23768881,SRS11267530,SRX13362656,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/084/SRR17179184/SRR17179184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/084/SRR17179184/SRR17179184_2.fastq.gz,NA,NA
SRR17179394,PRJNA787062,SAMN23768773,SRS11267320,SRX13362446,571,Klebsiella oxytoca,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/094/SRR17179394/SRR17179394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/094/SRR17179394/SRR17179394_2.fastq.gz,NA,NA
SRR17179185,PRJNA787062,SAMN23768880,SRS11267529,SRX13362655,1296536,Enterobacter hormaechei subsp. xiangfangensis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/085/SRR17179185/SRR17179185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/085/SRR17179185/SRR17179185_2.fastq.gz,NA,NA
SRR17179396,PRJNA787062,SAMN23768724,SRS11267318,SRX13362444,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/096/SRR17179396/SRR17179396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/096/SRR17179396/SRR17179396_2.fastq.gz,NA,NA
SRR30996155,PRJNA787062,SAMN44250070,SRS22907629,SRX26384494,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/055/SRR30996155/SRR30996155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/055/SRR30996155/SRR30996155_2.fastq.gz,NA,NA
SRR17179188,PRJNA787062,SAMN23768877,SRS11267526,SRX13362652,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/088/SRR17179188/SRR17179188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/088/SRR17179188/SRR17179188_2.fastq.gz,NA,NA
SRR17179189,PRJNA787062,SAMN23768640,SRS11267525,SRX13362651,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/089/SRR17179189/SRR17179189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/089/SRR17179189/SRR17179189_2.fastq.gz,NA,NA
SRR30996157,PRJNA787062,SAMN44250068,SRS22907625,SRX26384492,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/057/SRR30996157/SRR30996157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/057/SRR30996157/SRR30996157_2.fastq.gz,NA,NA
SRR17179193,PRJNA787062,SAMN23768876,SRS11267521,SRX13362647,59814,Pantoea dispersa,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/093/SRR17179193/SRR17179193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/093/SRR17179193/SRR17179193_2.fastq.gz,NA,NA
SRR30996161,PRJNA787062,SAMN44250104,SRS22907622,SRX26384488,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/061/SRR30996161/SRR30996161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/061/SRR30996161/SRR30996161_2.fastq.gz,NA,NA
SRR17179194,PRJNA787062,SAMN23768659,SRS11267520,SRX13362646,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/094/SRR17179194/SRR17179194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/094/SRR17179194/SRR17179194_2.fastq.gz,NA,NA
SRR30996170,PRJNA787062,SAMN44250096,SRS22907613,SRX26384479,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/070/SRR30996170/SRR30996170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/070/SRR30996170/SRR30996170_2.fastq.gz,NA,NA
SRR17179202,PRJNA787062,SAMN23768768,SRS11267511,SRX13362638,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/002/SRR17179202/SRR17179202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/002/SRR17179202/SRR17179202_2.fastq.gz,NA,NA
SRR30996173,PRJNA787062,SAMN44250093,SRS22907610,SRX26384476,108981,Acinetobacter schindleri,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/073/SRR30996173/SRR30996173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/073/SRR30996173/SRR30996173_2.fastq.gz,NA,NA
SRR17179203,PRJNA787062,SAMN23768851,SRS11267512,SRX13362637,59814,Pantoea dispersa,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/003/SRR17179203/SRR17179203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/003/SRR17179203/SRR17179203_2.fastq.gz,NA,NA
SRR30996180,PRJNA787062,SAMN44250087,SRS22907602,SRX26384469,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/080/SRR30996180/SRR30996180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/080/SRR30996180/SRR30996180_2.fastq.gz,NA,NA
SRR17179210,PRJNA787062,SAMN23768636,SRS11267503,SRX13362630,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/010/SRR17179210/SRR17179210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/010/SRR17179210/SRR17179210_2.fastq.gz,NA,NA
SRR30996181,PRJNA787062,SAMN44250086,SRS22907603,SRX26384468,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/081/SRR30996181/SRR30996181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/081/SRR30996181/SRR30996181_2.fastq.gz,NA,NA
SRR17179217,PRJNA787062,SAMN23768840,SRS11267497,SRX13362623,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/017/SRR17179217/SRR17179217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/017/SRR17179217/SRR17179217_2.fastq.gz,NA,NA
SRR30996184,PRJNA787062,SAMN44250083,SRS22907599,SRX26384465,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/084/SRR30996184/SRR30996184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/084/SRR30996184/SRR30996184_2.fastq.gz,NA,NA
SRR17179219,PRJNA787062,SAMN23768838,SRS11267495,SRX13362621,1296536,Enterobacter hormaechei subsp. xiangfangensis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/019/SRR17179219/SRR17179219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/019/SRR17179219/SRR17179219_2.fastq.gz,NA,NA
SRR30996186,PRJNA787062,SAMN44250064,SRS22907597,SRX26384463,28090,Acinetobacter lwoffii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/086/SRR30996186/SRR30996186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/086/SRR30996186/SRR30996186_2.fastq.gz,NA,NA
SRR17179220,PRJNA787062,SAMN23768837,SRS11267494,SRX13362620,573,Klebsiella pneumoniae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/020/SRR17179220/SRR17179220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/020/SRR17179220/SRR17179220_2.fastq.gz,NA,NA
SRR30996187,PRJNA787062,SAMN44250081,SRS22907595,SRX26384462,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/087/SRR30996187/SRR30996187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/087/SRR30996187/SRR30996187_2.fastq.gz,NA,NA
SRR17179224,PRJNA787062,SAMN23768835,SRS11267490,SRX13362616,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/024/SRR17179224/SRR17179224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/024/SRR17179224/SRR17179224_2.fastq.gz,NA,NA
SRR30996191,PRJNA787062,SAMN44250077,SRS22907593,SRX26384458,470,Acinetobacter baumannii,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/091/SRR30996191/SRR30996191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/091/SRR30996191/SRR30996191_2.fastq.gz,NA,NA
SRR17179227,PRJNA787062,SAMN23768832,SRS11267487,SRX13362613,550,Enterobacter cloacae,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/027/SRR17179227/SRR17179227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/027/SRR17179227/SRR17179227_2.fastq.gz,NA,NA
SRR30996193,PRJNA787062,SAMN44250075,SRS22907590,SRX26384456,106654,Acinetobacter nosocomialis,ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/093/SRR30996193/SRR30996193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR309/093/SRR30996193/SRR30996193_2.fastq.gz,NA,NA
SRR17179228,PRJNA787062,SAMN23768831,SRS11267485,SRX13362612,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/028/SRR17179228/SRR17179228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/028/SRR17179228/SRR17179228_2.fastq.gz,NA,NA
SRR17179236,PRJNA787062,SAMN23768874,SRS11267478,SRX13362604,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/036/SRR17179236/SRR17179236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/036/SRR17179236/SRR17179236_2.fastq.gz,NA,NA
SRR17179241,PRJNA787062,SAMN23768639,SRS11267473,SRX13362599,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/041/SRR17179241/SRR17179241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/041/SRR17179241/SRR17179241_2.fastq.gz,NA,NA
SRR17179248,PRJNA787062,SAMN23768688,SRS11267466,SRX13362592,562,Escherichia coli,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/048/SRR17179248/SRR17179248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/048/SRR17179248/SRR17179248_2.fastq.gz,NA,NA
SRR17179252,PRJNA787062,SAMN23768638,SRS11267462,SRX13362588,85698,Achromobacter xylosoxidans,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/052/SRR17179252/SRR17179252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/052/SRR17179252/SRR17179252_2.fastq.gz,NA,NA
SRR17179254,PRJNA787062,SAMN23768861,SRS11267460,SRX13362586,244366,Klebsiella variicola,ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/054/SRR17179254/SRR17179254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR171/054/SRR17179254/SRR17179254_2.fastq.gz,NA,NA
